1.275000e-02	-8.620078e-02	-8.620078e-02	-8.620078e-02	-8.620078e-02	
1.280000e-02	-8.620239e-02	-8.620239e-02	-8.620239e-02	-8.620239e-02	
1.285000e-02	-8.620399e-02	-8.620399e-02	-8.620399e-02	-8.620399e-02	
1.290000e-02	-8.620558e-02	-8.620558e-02	-8.620558e-02	-8.620558e-02	
1.295000e-02	-8.620717e-02	-8.620717e-02	-8.620717e-02	-8.620717e-02	
1.300000e-02	-8.620876e-02	-8.620876e-02	-8.620876e-02	-8.620876e-02	
1.305000e-02	-8.621034e-02	-8.621034e-02	-8.621034e-02	-8.621034e-02	
1.310000e-02	-8.621191e-02	-8.621191e-02	-8.621191e-02	-8.621191e-02	
1.315000e-02	-8.621348e-02	-8.621348e-02	-8.621348e-02	-8.621348e-02	
1.320000e-02	-8.621505e-02	-8.621505e-02	-8.621505e-02	-8.621505e-02	
1.325000e-02	-8.621661e-02	-8.621661e-02	-8.621661e-02	-8.621661e-02	
1.330000e-02	-8.621817e-02	-8.621817e-02	-8.621817e-02	-8.621817e-02	
1.335000e-02	-8.621973e-02	-8.621973e-02	-8.621973e-02	-8.621973e-02	
1.340000e-02	-8.622128e-02	-8.622128e-02	-8.622128e-02	-8.622128e-02	
1.345000e-02	-8.622282e-02	-8.622282e-02	-8.622282e-02	-8.622282e-02	
1.350000e-02	-8.622436e-02	-8.622436e-02	-8.622436e-02	-8.622436e-02	
1.355000e-02	-8.622590e-02	-8.622590e-02	-8.622590e-02	-8.622590e-02	
1.360000e-02	-8.622743e-02	-8.622743e-02	-8.622743e-02	-8.622743e-02	
1.365000e-02	-8.622895e-02	-8.622895e-02	-8.622895e-02	-8.622895e-02	
1.370000e-02	-8.623048e-02	-8.623048e-02	-8.623048e-02	-8.623048e-02	
1.375000e-02	-8.623199e-02	-8.623199e-02	-8.623199e-02	-8.623199e-02	
1.380000e-02	-8.623351e-02	-8.623351e-02	-8.623351e-02	-8.623351e-02	
1.385000e-02	-8.623502e-02	-8.623502e-02	-8.623502e-02	-8.623502e-02	
1.390000e-02	-8.623652e-02	-8.623652e-02	-8.623652e-02	-8.623652e-02	
1.395000e-02	-8.623802e-02	-8.623802e-02	-8.623802e-02	-8.623802e-02	
1.400000e-02	-8.623952e-02	-8.623952e-02	-8.623952e-02	-8.623952e-02	
1.405000e-02	-8.624101e-02	-8.624101e-02	-8.624101e-02	-8.624101e-02	
1.410000e-02	-8.624250e-02	-8.624250e-02	-8.624250e-02	-8.624250e-02	
1.415000e-02	-8.624398e-02	-8.624398e-02	-8.624398e-02	-8.624398e-02	
1.420000e-02	-8.624546e-02	-8.624546e-02	-8.624546e-02	-8.624546e-02	
1.425000e-02	-8.624693e-02	-8.624693e-02	-8.624693e-02	-8.624693e-02	
1.430000e-02	-8.624840e-02	-8.624840e-02	-8.624840e-02	-8.624840e-02	
1.435000e-02	-8.624987e-02	-8.624987e-02	-8.624987e-02	-8.624987e-02	
1.440000e-02	-8.625133e-02	-8.625133e-02	-8.625133e-02	-8.625133e-02	
1.445000e-02	-8.625278e-02	-8.625278e-02	-8.625278e-02	-8.625278e-02	
1.450000e-02	-8.625424e-02	-8.625424e-02	-8.625424e-02	-8.625424e-02	
1.455000e-02	-8.625568e-02	-8.625568e-02	-8.625568e-02	-8.625568e-02	
1.460000e-02	-8.625713e-02	-8.625713e-02	-8.625713e-02	-8.625713e-02	
1.465000e-02	-8.625857e-02	-8.625857e-02	-8.625857e-02	-8.625857e-02	
1.470000e-02	-8.626000e-02	-8.626000e-02	-8.626000e-02	-8.626000e-02	
1.475000e-02	-8.626143e-02	-8.626143e-02	-8.626143e-02	-8.626143e-02	
1.480000e-02	-8.626286e-02	-8.626286e-02	-8.626286e-02	-8.626286e-02	
1.485000e-02	-8.626428e-02	-8.626428e-02	-8.626428e-02	-8.626428e-02	
1.490000e-02	-8.626570e-02	-8.626570e-02	-8.626570e-02	-8.626570e-02	
1.495000e-02	-8.626711e-02	-8.626711e-02	-8.626711e-02	-8.626711e-02	
1.500000e-02	-8.626852e-02	-8.626852e-02	-8.626852e-02	-8.626852e-02	
1.505000e-02	-8.626993e-02	-8.626993e-02	-8.626993e-02	-8.626993e-02	
1.510000e-02	-8.627133e-02	-8.627133e-02	-8.627133e-02	-8.627133e-02	
1.515000e-02	-8.627272e-02	-8.627272e-02	-8.627272e-02	-8.627272e-02	
1.520000e-02	-8.627412e-02	-8.627412e-02	-8.627412e-02	-8.627412e-02	
1.525000e-02	-8.627551e-02	-8.627551e-02	-8.627551e-02	-8.627551e-02	
1.530000e-02	-8.627689e-02	-8.627689e-02	-8.627689e-02	-8.627689e-02	
1.535000e-02	-8.627827e-02	-8.627827e-02	-8.627827e-02	-8.627827e-02	
1.540000e-02	-8.627965e-02	-8.627965e-02	-8.627965e-02	-8.627965e-02	
1.545000e-02	-8.628102e-02	-8.628102e-02	-8.628102e-02	-8.628102e-02	
